,id_dite,jmeno,pohlavi,datum_narozeni,spadova_skolka,skolka_sourozence,bydliste_brno,prodlouzena_dochazka
3184,3184,Lenka Šimková,F,2020-06-11,10,,True,False
3185,3185,Lenka Hlaváčková,F,2018-06-28,110,,True,False
3186,3186,Lenka Králová,F,2018-04-26,126,,True,False
3187,3187,Lenka Vondráčková,F,2017-07-08,25,,True,False
3188,3188,Lenka Zábranská,F,2016-08-15,21,,True,False
3189,3189,Lenka Marečková,F,2017-07-02,41,,True,False
3190,3190,Lenka Rýdlová,F,2017-06-24,68,,True,False
3191,3191,Lenka Benešová,F,2019-05-10,96,,False,False
3192,3192,Lenka Kopecká,F,2020-05-23,19,,True,False
3193,3193,Lenka Křenková,F,2020-01-15,24,,True,True
3194,3194,Lenka Vlčková,F,2017-12-20,131,,True,True
3195,3195,Lenka Tomášková,F,2017-10-13,5,,True,False
3196,3196,Lenka Havlíčková,F,2020-01-28,40,,True,False
3197,3197,Lenka Tesařová,F,2016-06-22,104,,True,False
3198,3198,Lenka Kočová,F,2019-07-13,12,,True,False
3199,3199,Lenka Šťastná,F,2020-04-20,37,,True,False
