,Unnamed: 0,jmeno,pohlavi,datum_narozeni,vek,vek_dny_srpen31,body_za_vek,spadova_skolka,skolka_sourozence,bydliste_brno,prioritni_vek,id,mc
2772,1466,Róbert Toman,M,2021-01-13,2,229,4.58,47,,True,False,47,turany
2773,1666,Barbora Králová,F,2019-08-08,4,22,2040.44,47,,True,True,47,turany
2774,1911,Jana Benešová,F,2017-08-15,6,15,2120.3,47,,True,True,47,turany
2775,1920,Karolína Nováková,F,2018-10-21,4,-52,2040.0,47,,True,True,47,turany
2776,2102,Lucia Hájková,F,2018-12-16,4,-108,2040.0,47,,True,True,47,turany
2777,2103,Lucia Pechová,F,2017-10-29,5,-60,2080.0,47,31.0,True,True,47,turany
2778,2112,Lucia Kopecká,F,2017-07-17,6,44,2120.88,47,,True,True,47,turany
2779,2135,Ludmila Bílá,F,2021-06-26,2,65,1.3,47,,True,False,47,turany
2780,2150,Ludmila Rýdlová,F,2019-05-16,4,106,2042.12,47,,True,True,47,turany
2781,2159,Ludmila Šťastná,F,2017-10-19,5,-50,2080.0,47,,True,True,47,turany
2782,2260,Michaela Jelínková,F,2020-05-30,3,92,2001.84,47,,True,True,47,turany
2783,2276,Michaela Havlíčková,F,2021-06-30,2,61,1.22,47,,True,False,47,turany
2784,2320,Natálie Nováková,F,2020-10-16,2,-47,1000.0,47,,True,False,47,turany
2785,2394,Nikola Vlčková,F,2021-03-19,2,164,3.28,47,,True,False,47,turany
2786,2515,Petra Tomášková,F,2020-11-22,2,-84,1000.0,47,,True,False,47,turany
2787,2594,Simona Vlčková,F,2016-06-09,7,82,2161.64,47,,True,False,47,turany
2788,2826,Alena Králová,F,2021-03-14,2,169,3.38,47,,True,False,47,turany
2789,2834,Alena Vlčková,F,2019-01-14,4,228,2044.56,47,,True,True,47,turany
2790,3086,Irena Kučerová,F,2018-07-11,5,50,2081.0,47,,True,True,47,turany
2791,274,Pavel Janda,M,2019-01-29,4,213,2044.26,7,,True,True,7,bohunice
2792,314,Lukáš Janda,M,2019-04-16,4,136,2042.72,7,,True,True,7,bohunice
2793,376,Marek Král,M,2017-06-03,6,88,2121.76,7,,True,True,7,bohunice
2794,455,Jakub Fiala,M,2017-04-25,6,127,2122.54,7,,True,True,7,bohunice
2795,565,Tomáš Procházka,M,2017-05-03,6,119,2122.38,7,,True,True,7,bohunice
2796,576,Tomáš Král,M,2021-07-29,2,32,0.64,7,,True,False,7,bohunice
2797,1153,Miroslav Polák,M,2019-10-28,3,-59,2000.0,7,,True,True,7,bohunice
2798,1296,Štefan Král,M,2020-09-21,2,-22,1000.0,7,,True,False,7,bohunice
2799,1490,Erik Pospíšil,M,2020-10-21,2,-52,1000.0,7,,True,False,7,bohunice
2800,1570,Samuel Pospíšil,M,2019-01-31,4,211,2044.22,7,,True,True,7,bohunice
2801,1654,Barbora Růžičková,F,2018-05-05,5,117,2082.34,7,,True,True,7,bohunice
2802,1723,Eva Dvořáková,F,2020-01-09,3,234,2004.68,7,,True,True,7,bohunice
2803,1841,Ivana Svobodová,F,2016-10-09,6,-40,2120.0,7,8.0,True,True,7,bohunice
2804,1961,Kateřina Svobodová,F,2016-07-20,7,41,2160.82,7,,True,False,7,bohunice
2805,2028,Klára Zábranská,F,2017-08-02,6,28,2120.56,7,,True,True,7,bohunice
2806,2215,Marta Bílá,F,2017-05-15,6,107,2122.14,7,,True,True,7,bohunice
2807,2226,Marta Králová,F,2019-07-14,4,47,2040.94,7,,True,True,7,bohunice
2808,2620,Soňa Jelínková,F,2017-01-19,6,223,2124.46,7,,True,True,7,bohunice
2809,2675,Tereza Tomášková,F,2017-05-05,6,117,2122.34,7,,True,True,7,bohunice
2810,3172,Lenka Pospíšilová,F,2020-04-30,3,122,2002.44,7,,True,True,7,bohunice
2811,275,Pavel Dušek,M,2018-01-19,5,223,2084.46,14,,True,True,14,stred
2812,333,David Soukup,M,2021-03-23,2,160,3.2,14,83.0,True,False,14,stred
2813,635,Radim Dušek,M,2020-04-21,3,131,2002.62,14,,True,True,14,stred
2814,671,Jaroslav Kříž,M,2017-03-11,6,172,2123.44,14,,True,True,14,stred
2815,693,Josef Soukup,M,2018-08-14,5,16,2080.32,14,,True,True,14,stred
2816,723,Radek Dvořák,M,2021-02-28,2,183,3.66,14,,True,False,14,stred
2817,1128,Miroslav Horák,M,2021-04-27,2,125,2.5,14,,True,False,14,stred
2818,1384,Patrik Vávra,M,2018-12-03,4,-95,2040.0,14,,True,True,14,stred
2819,1431,Viktor Kříž,M,2020-06-01,3,90,2001.8,14,,True,True,14,stred
2820,1503,Erik Mach,M,2019-01-10,4,232,2044.64,14,,True,True,14,stred
2821,1599,Samuel Pekař,M,2017-09-18,5,-19,2080.0,14,,True,True,14,stred
2822,1607,Anna Veselá,F,2016-08-19,7,11,2160.22,14,,True,False,14,stred
2823,1772,Hana Pospíšilová,F,2019-06-04,4,87,2041.74,14,,True,True,14,stred
2824,1829,Helena Marečková,F,2021-03-07,2,176,3.52,14,,True,False,14,stred
2825,2101,Lucia Urbanová,F,2016-08-11,7,19,2160.38,14,,True,False,14,stred
2826,2106,Lucia Králová,F,2020-08-25,3,5,2000.1,14,,True,True,14,stred
2827,2187,Marcela Vondráčková,F,2017-09-10,5,-11,2080.0,14,,True,True,14,stred
2828,2359,Natálie Šťastná,F,2021-06-29,2,62,1.24,14,,True,False,14,stred
2829,2360,Nikola Nováková,F,2020-08-20,3,10,2000.2,14,,True,True,14,stred
2830,2497,Petra Kadlecová,F,2020-07-10,3,51,2001.02,14,,True,True,14,stred
2831,2542,Renata Hájková,F,2021-03-04,2,179,3.58,14,,True,False,14,stred
2832,2571,Simona Malá,F,2019-12-30,3,-122,2000.0,14,,True,True,14,stred
2833,2599,Simona Šťastná,F,2020-05-05,3,117,2002.34,14,,True,True,14,stred
2834,2613,Soňa Marešová,F,2018-10-17,4,-48,2040.0,14,,True,True,14,stred
2835,2616,Soňa Konečná,F,2017-08-18,6,12,2120.24,14,,True,True,14,stred
2836,2847,Andrea Veselá,F,2018-05-12,5,110,2082.2,14,,True,True,14,stred
2837,3126,Kamila Kučerová,F,2021-02-15,2,196,3.92,14,,True,False,14,stred
2838,3134,Kamila Růžičková,F,2018-10-01,4,-32,2040.0,14,,True,True,14,stred
2839,3188,Lenka Zábranská,F,2017-04-06,6,146,2122.92,14,,True,True,14,stred
2840,276,Pavel Macháček,M,2019-10-13,3,-44,2000.0,2,,True,True,2,stred
2841,296,Lukáš Král,M,2020-01-30,3,213,2004.26,2,,True,True,2,stred
2842,418,Adam Beneš,M,2016-08-18,7,12,2160.24,2,,True,False,2,stred
2843,505,Ondřej Tomáš,M,2019-01-22,4,220,2044.4,2,47.0,True,True,2,stred
2844,526,Václav Kovařík,M,2019-11-07,3,-69,2000.0,2,,True,True,2,stred
2845,578,Tomáš Beneš,M,2016-07-18,7,43,2160.86,2,,True,False,2,stred
2846,642,Jaroslav Novotný,M,2018-02-25,5,186,2083.72,2,,True,True,2,stred
2847,661,Jaroslav Svatoš,M,2019-03-26,4,157,2043.14,2,,True,True,2,stred
2848,703,Josef Mach,M,2017-03-17,6,166,2123.32,2,,True,True,2,stred
2849,797,Filip Navrátil,M,2020-01-24,3,219,2004.38,2,,True,True,2,stred
2850,862,Milan Mareš,M,2021-06-14,2,77,1.54,2,,True,False,2,stred
2851,1076,Peter Macháček,M,2018-01-03,5,239,2084.78,2,,True,True,2,stred
2852,1084,Andrej Černý,M,2016-10-03,6,-34,2120.0,2,,True,True,2,stred
2853,1258,Vladimír Beneš,M,2019-06-19,4,72,2041.44,2,,True,True,2,stred
2854,1330,Juraj Pospíšil,M,2020-12-15,2,-107,1000.0,2,,True,False,2,stred
2855,1529,Matúš Němec,M,2016-06-20,7,71,2161.42,2,,True,False,2,stred
2856,1836,Helena Havlíčková,F,2019-09-18,3,-19,2000.0,2,,True,True,2,stred
2857,2087,Lucia Veselá,F,2018-02-08,5,203,2084.06,2,,True,True,2,stred
2858,2326,Natálie Kučerová,F,2021-01-06,2,236,4.72,2,,True,False,2,stred
2859,2466,Pavlína Králová,F,2016-12-15,6,-107,2120.0,2,,True,True,2,stred
2860,2812,Alena Pospíšilová,F,2019-11-03,3,-65,2000.0,2,,True,True,2,stred
2861,2899,Blanka Matějová,F,2018-09-29,4,-30,2040.0,2,,True,True,2,stred
2862,3073,Gabriela Křenková,F,2020-06-11,3,80,2001.6,2,92.0,True,True,2,stred
2863,284,Lukáš Černý,M,2018-08-25,5,5,2080.1,3,,True,True,3,kohoutovice
2864,289,Lukáš Němec,M,2021-05-25,2,97,1.94,3,,True,False,3,kohoutovice
2865,466,Jakub Toman,M,2021-03-28,2,155,3.1,3,,True,False,3,kohoutovice
2866,678,Jaroslav Staněk,M,2020-03-04,3,179,2003.58,3,,True,True,3,kohoutovice
2867,886,Ján Kovařík,M,2021-07-14,2,47,0.94,3,,True,False,3,kohoutovice
2868,945,Jozef Tomáš,M,2019-11-15,3,-77,2000.0,3,,True,True,3,kohoutovice
2869,1053,Peter Soukup,M,2018-10-19,4,-50,2040.0,3,,True,True,3,kohoutovice
2870,1297,Štefan Růžička,M,2019-02-15,4,196,2043.92,3,,True,True,3,kohoutovice
2871,1544,Matúš Vávra,M,2021-06-15,2,76,1.52,3,,True,False,3,kohoutovice
2872,1746,Eva Králová,F,2019-12-29,3,-121,2000.0,3,,True,True,3,kohoutovice
2873,1909,Jana Marečková,F,2019-01-31,4,211,2044.22,3,,True,True,3,kohoutovice
2874,1991,Kateřina Benešová,F,2020-08-11,3,19,2000.38,3,,True,True,3,kohoutovice
2875,2061,Lenka Urbanová,F,2016-08-12,7,18,2160.36,3,,True,False,3,kohoutovice
2876,2230,Marta Rýdlová,F,2020-07-08,3,53,2001.06,3,,True,True,3,kohoutovice
2877,2315,Monika Tomášková,F,2019-09-10,3,-11,2000.0,3,,True,True,3,kohoutovice
2878,2499,Petra Matějová,F,2018-07-28,5,33,2080.66,3,,True,True,3,kohoutovice
2879,2518,Petra Kočová,F,2018-04-03,5,149,2082.98,3,,True,True,3,kohoutovice
2880,2752,Zdeňka Kopecká,F,2019-04-07,4,145,2042.9,3,,True,True,3,kohoutovice
2881,2816,Alena Konečná,F,2016-06-19,7,72,2161.44,3,,True,False,3,kohoutovice
2882,2831,Alena Benešová,F,2017-08-31,5,-1,2080.0,3,,True,True,3,kohoutovice
2883,3095,Irena Bílá,F,2019-08-13,4,17,2040.34,3,,True,True,3,kohoutovice
2884,3180,Lenka Jelínková,F,2020-07-11,3,50,2001.0,3,,True,True,3,kohoutovice
2885,292,Lukáš Urban,M,2019-10-23,3,-54,2000.0,97,,True,True,97,stary_liskovec
2886,347,David Konečný,M,2018-11-08,4,-70,2040.0,97,,True,True,97,stary_liskovec
2887,551,Václav Kříž,M,2018-10-11,4,-42,2040.0,97,,True,True,97,stary_liskovec
2888,1101,Andrej Svatoš,M,2018-01-01,5,241,2084.82,97,,True,True,97,stary_liskovec
2889,1461,Róbert Svatoš,M,2018-03-09,5,174,2083.48,97,,True,True,97,stary_liskovec
2890,1494,Erik Hájek,M,2017-10-31,5,-62,2080.0,97,,True,True,97,stary_liskovec
2891,1647,Barbora Veselá,F,2019-04-26,4,126,2042.52,97,,True,True,97,stary_liskovec
2892,1720,Eva Nováková,F,2019-06-30,4,61,2041.22,97,,True,True,97,stary_liskovec
2893,1992,Kateřina Kopecká,F,2019-06-05,4,86,2041.72,97,,True,True,97,stary_liskovec
2894,2364,Nikola Černá,F,2020-06-04,3,87,2001.74,97,,True,True,97,stary_liskovec
2895,2375,Nikola Bílá,F,2021-05-17,2,105,2.1,97,,True,False,97,stary_liskovec
2896,2406,Patricia Kučerová,F,2021-03-08,2,175,3.5,97,,True,False,97,stary_liskovec
2897,2505,Petra Hlaváčková,F,2019-01-03,4,239,2044.78,97,,True,True,97,stary_liskovec
2898,2735,Zdeňka Bílá,F,2021-01-18,2,224,4.48,97,,True,False,97,stary_liskovec
2899,2741,Zdeňka Urbanová,F,2020-11-13,2,-75,1000.0,97,,True,False,97,stary_liskovec
2900,2765,Zuzana Procházková,F,2020-01-08,3,235,2004.7,97,,True,True,97,stary_liskovec
2901,2821,Alena Urbanová,F,2020-11-14,2,-76,1000.0,97,,True,False,97,stary_liskovec
2902,2851,Andrea Malá,F,2017-04-24,6,128,2122.56,97,,True,True,97,stary_liskovec
2903,3004,Eliška Černá,F,2016-06-06,7,85,2161.7,97,,True,False,97,stary_liskovec
2904,295,Lukáš Fiala,M,2020-01-30,3,213,2004.26,81,,True,True,81,vinohrady
2905,318,Lukáš Staněk,M,2017-09-10,5,-11,2080.0,81,,True,True,81,vinohrady
2906,440,Jakub Novák,M,2018-01-29,5,213,2084.26,81,,True,True,81,vinohrady
2907,516,Ondřej Macháček,M,2021-02-15,2,196,3.92,81,,True,False,81,vinohrady
2908,691,Josef Marek,M,2019-11-07,3,-69,2000.0,81,,True,True,81,vinohrady
2909,861,Milan Svatoš,M,2021-07-27,2,34,0.68,81,,True,False,81,vinohrady
2910,896,Ján Král,M,2020-05-09,3,113,2002.26,81,,True,True,81,vinohrady
2911,1235,Igor Dušek,M,2020-04-28,3,124,2002.48,81,,True,True,81,vinohrady
2912,1478,Róbert Staněk,M,2016-10-30,6,-61,2120.0,81,,True,True,81,vinohrady
2913,1501,Erik Svatoš,M,2021-06-12,2,79,1.58,81,,True,False,81,vinohrady
2914,1665,Barbora Hlaváčková,F,2021-06-03,2,88,1.76,81,,True,False,81,vinohrady
2915,1756,Eva Havlíčková,F,2019-11-09,3,-71,2000.0,81,,True,True,81,vinohrady
2916,2128,Ludmila Horáková,F,2018-09-03,4,-4,2040.0,81,,True,True,81,vinohrady
2917,2223,Marta Pechová,F,2016-08-18,7,12,2160.24,81,,True,False,81,vinohrady
2918,2369,Nikola Němcová,F,2017-11-23,5,-85,2080.0,81,,True,True,81,vinohrady
2919,2452,Pavlína Pospíšilová,F,2019-05-16,4,106,2042.12,81,,True,True,81,vinohrady
2920,2501,Petra Urbanová,F,2020-11-15,2,-77,1000.0,81,,True,False,81,vinohrady
2921,2811,Alena Malá,F,2019-02-09,4,202,2044.04,81,,False,True,81,vinohrady
2922,3050,Gabriela Křížová,F,2019-04-11,4,141,2042.82,81,,True,True,81,vinohrady
2923,316,Lukáš Macháček,M,2020-10-06,2,-37,1000.0,108,,True,False,108,kralovo_pole
2924,844,Milan Černý,M,2018-11-22,4,-84,2040.0,108,,True,True,108,kralovo_pole
2925,946,Jozef Toman,M,2016-09-05,6,-6,2120.0,108,,True,True,108,kralovo_pole
2926,1190,Richard Kadlec,M,2017-11-20,5,-82,2080.0,108,,True,True,108,kralovo_pole
2927,1312,Štefan Horváth,M,2018-11-06,4,-68,2040.0,108,,True,True,108,kralovo_pole
2928,1356,Juraj Macháček,M,2021-07-25,2,36,0.72,108,,True,False,108,kralovo_pole
2929,1711,Denisa Benešová,F,2016-12-06,6,-98,2120.0,108,,True,True,108,kralovo_pole
2930,1769,Hana Němcová,F,2020-01-08,3,235,2004.7,108,,True,True,108,kralovo_pole
2931,1959,Karolína Šťastná,F,2017-07-24,6,37,2120.74,108,,True,True,108,kralovo_pole
2932,2033,Klára Křenková,F,2019-11-27,3,-89,2000.0,108,,True,True,108,kralovo_pole
2933,2221,Marta Urbanová,F,2021-02-16,2,195,3.9,108,,True,False,108,kralovo_pole
2934,2332,Natálie Pospíšilová,F,2017-05-04,6,118,2122.36,108,,True,True,108,kralovo_pole
2935,2483,Petra Dvořáková,F,2017-01-13,6,229,2124.58,108,,True,True,108,kralovo_pole
2936,2568,Simona Horáková,F,2017-12-08,5,-100,2080.0,108,90.0,True,True,108,kralovo_pole
2937,2605,Soňa Procházková,F,2019-04-27,4,125,2042.5,108,,True,True,108,kralovo_pole
2938,2638,Soňa Kočová,F,2021-06-21,2,70,1.4,108,,True,False,108,kralovo_pole
2939,2650,Tereza Křížová,F,2016-12-28,6,-120,2120.0,108,32.0,True,True,108,kralovo_pole
2940,2654,Tereza Růžičková,F,2018-04-25,5,127,2082.54,108,,True,True,108,kralovo_pole
2941,2704,Veronika Šimková,F,2018-03-12,5,171,2083.42,108,,True,True,108,kralovo_pole
2942,2737,Zdeňka Kadlecová,F,2020-08-12,3,18,2000.36,108,,True,True,108,kralovo_pole
2943,2783,Zuzana Pechová,F,2017-01-13,6,229,2124.58,108,,True,True,108,kralovo_pole
2944,2879,Andrea Šťastná,F,2017-08-21,6,9,2120.18,108,,True,True,108,kralovo_pole
2945,2982,Dominika Hájková,F,2018-03-07,5,176,2083.52,108,,True,True,108,kralovo_pole
2946,2994,Dominika Vlčková,F,2017-07-29,6,32,2120.64,108,,True,True,108,kralovo_pole
2947,3011,Eliška Malá,F,2019-08-18,4,12,2040.24,108,,True,True,108,kralovo_pole
2948,3194,Lenka Vlčková,F,2020-12-25,2,-117,1000.0,108,,True,False,108,kralovo_pole
2949,326,David Kovařík,M,2020-01-04,3,239,2004.78,1,,True,True,1,zidenice
2950,327,David Veselý,M,2021-06-02,2,89,1.78,1,,True,False,1,zidenice
2951,574,Tomáš Hájek,M,2018-02-13,5,198,2083.96,1,,True,True,1,zidenice
2952,700,Josef Šimek,M,2019-06-11,4,80,2041.6,1,84.0,True,True,1,zidenice
2953,747,Radek Konečný,M,2019-08-03,4,27,2040.54,1,,True,True,1,zidenice
2954,802,Aleš Novotný,M,2018-03-14,5,169,2083.38,1,,True,True,1,zidenice
2955,915,Ján Dušek,M,2021-04-05,2,147,2.94,1,,True,False,1,zidenice
2956,1405,Viktor Procházka,M,2019-06-12,4,79,2041.58,1,,True,True,1,zidenice
2957,1452,Róbert Urban,M,2017-03-22,6,161,2123.22,1,,True,True,1,zidenice
2958,1801,Helena Svobodová,F,2021-08-18,2,12,0.24,1,,True,False,1,zidenice
2959,1823,Helena Pechová,F,2016-10-23,6,-54,2120.0,1,,True,True,1,zidenice
2960,1926,Karolína Kučerová,F,2020-12-26,2,-118,1000.0,1,,True,False,1,zidenice
2961,2108,Lucia Zábranská,F,2020-08-17,3,13,2000.26,1,,True,True,1,zidenice
2962,2127,Ludmila Veselá,F,2021-01-22,2,220,4.4,1,4.0,True,False,1,zidenice
2963,2300,Monika Jelínková,F,2020-03-22,3,161,2003.22,1,,True,True,1,zidenice
2964,2451,Pavlína Malá,F,2016-08-10,7,20,2160.4,1,40.0,True,False,1,zidenice
2965,2567,Simona Veselá,F,2018-08-04,5,26,2080.52,1,,True,True,1,zidenice
2966,2694,Veronika Růžičková,F,2019-01-25,4,217,2044.34,1,,True,True,1,zidenice
2967,2803,Alena Dvořáková,F,2018-04-18,5,134,2082.68,1,,True,True,1,zidenice
2968,2841,Andrea Svobodová,F,2016-08-08,7,22,2160.44,1,,True,False,1,zidenice
2969,2856,Andrea Konečná,F,2016-09-14,6,-15,2120.0,1,,True,True,1,zidenice
2970,2984,Dominika Šimková,F,2018-05-24,5,98,2081.96,1,,True,True,1,zidenice
2971,3146,Kamila Králová,F,2017-07-13,6,48,2120.96,1,,True,True,1,zidenice
2972,338,David Beneš,M,2017-08-23,6,7,2120.14,41,,True,True,41,reckovice
2973,500,Ondřej Šimek,M,2021-08-13,2,17,0.34,41,,True,False,41,reckovice
2974,555,Václav Dušek,M,2016-10-03,6,-34,2120.0,41,,True,True,41,reckovice
2975,664,Jaroslav Vávra,M,2016-09-23,6,-24,2120.0,41,,True,True,41,reckovice
2976,759,Radek Pekař,M,2016-11-09,6,-71,2120.0,41,,True,True,41,reckovice
2977,872,Milan Horváth,M,2018-04-01,5,151,2083.02,41,,True,True,41,reckovice
2978,1130,Miroslav Pospíšil,M,2020-08-07,3,23,2000.46,41,,True,True,41,reckovice
2979,1182,Richard Mareš,M,2017-01-04,6,238,2124.76,41,,True,True,41,reckovice
2980,1309,Štefan Kratochvíl,M,2019-11-23,3,-85,2000.0,41,,True,True,41,reckovice
2981,1332,Juraj Urban,M,2017-10-28,5,-59,2080.0,41,,True,True,41,reckovice
2982,1456,Róbert Král,M,2018-03-06,5,177,2083.54,41,,True,True,41,reckovice
2983,1952,Karolína Kopecká,F,2019-05-06,4,116,2042.32,41,,True,True,41,reckovice
2984,2037,Klára Tesařová,F,2019-12-28,3,-120,2000.0,41,91.0,True,True,41,reckovice
2985,2317,Monika Tesařová,F,2020-01-30,3,213,2004.26,41,,True,True,41,reckovice
2986,2353,Natálie Křenková,F,2021-06-04,2,87,1.74,41,,True,False,41,reckovice
2987,2371,Nikola Malá,F,2017-10-04,5,-35,2080.0,41,,True,True,41,reckovice
2988,2762,Zuzana Novotná,F,2017-12-03,5,-95,2080.0,41,,True,True,41,reckovice
2989,2874,Andrea Vlčková,F,2020-11-28,2,-90,1000.0,41,,True,False,41,reckovice
2990,3197,Lenka Tesařová,F,2021-05-23,2,99,1.98,41,,True,False,41,reckovice
2991,345,David Tomáš,M,2020-07-17,3,44,2000.88,49,,True,True,49,stary_liskovec
2992,583,Tomáš Mach,M,2021-05-08,2,114,2.28,49,,True,False,49,stary_liskovec
2993,603,Radim Dvořák,M,2016-08-28,7,2,2160.04,49,,True,False,49,stary_liskovec
2994,654,Jaroslav Hájek,M,2021-06-29,2,62,1.24,49,,True,False,49,stary_liskovec
2995,692,Josef Urban,M,2019-10-25,3,-56,2000.0,49,,True,True,49,stary_liskovec
2996,719,Josef Pekař,M,2020-05-30,3,92,2001.84,49,,True,True,49,stary_liskovec
2997,815,Aleš Fiala,M,2021-08-24,2,6,0.12,49,,True,False,49,stary_liskovec
2998,1705,Denisa Hlaváčková,F,2020-03-08,3,175,2003.5,49,,True,True,49,stary_liskovec
2999,1764,Hana Černá,F,2018-01-08,5,234,2084.68,49,,True,True,49,stary_liskovec
3000,1835,Helena Tomášková,F,2017-08-31,5,-1,2080.0,49,,True,True,49,stary_liskovec
3001,1943,Karolína Pechová,F,2019-11-24,3,-86,2000.0,49,,True,True,49,stary_liskovec
3002,2235,Marta Tomášková,F,2018-01-07,5,235,2084.7,49,,True,True,49,stary_liskovec
3003,2322,Natálie Novotná,F,2020-02-24,3,188,2003.76,49,,True,True,49,stary_liskovec
3004,2450,Pavlína Křížová,F,2021-07-26,2,35,0.7000000000000001,49,,True,False,49,stary_liskovec
3005,2693,Veronika Marešová,F,2020-06-05,3,86,2001.72,49,,True,True,49,stary_liskovec
3006,2845,Andrea Procházková,F,2017-05-21,6,101,2122.02,49,,False,True,49,stary_liskovec
3007,2866,Andrea Králová,F,2021-02-05,2,206,4.12,49,,True,False,49,stary_liskovec
3008,3072,Gabriela Kopecká,F,2020-01-31,3,212,2004.24,49,,True,True,49,stary_liskovec
3009,3166,Lenka Kučerová,F,2018-12-25,4,-117,2040.0,49,,True,True,49,stary_liskovec
3010,346,David Toman,M,2019-07-19,4,42,2040.84,9,,True,True,9,sever
3011,359,David Pekař,M,2020-10-02,2,-33,1000.0,9,,True,False,9,sever
3012,473,Jakub Polák,M,2019-01-23,4,219,2044.38,9,,True,True,9,sever
3013,484,Ondřej Černý,M,2018-01-31,5,211,2084.22,9,,True,True,9,sever
3014,488,Ondřej Horák,M,2018-02-05,5,206,2084.12,9,,True,True,9,sever
3015,688,Josef Horák,M,2021-04-06,2,146,2.92,9,,True,False,9,sever
3016,735,Radek Fiala,M,2019-01-08,4,234,2044.68,9,,True,True,9,sever
3017,790,Filip Kadlec,M,2020-11-14,2,-76,1000.0,9,,True,False,9,sever
3018,808,Aleš Horák,M,2019-06-27,4,64,2041.28,9,,True,True,9,sever
3019,999,Ivan Pekař,M,2016-12-31,6,-123,2120.0,9,,True,True,9,sever
3020,1045,Peter Procházka,M,2016-06-10,7,81,2161.62,9,,True,False,9,sever
3021,1165,Richard Procházka,M,2019-06-20,4,71,2041.42,9,,True,True,9,sever
3022,1167,Richard Veselý,M,2017-03-21,6,162,2123.24,9,,True,True,9,sever
3023,1220,Igor Šimek,M,2019-03-15,4,168,2043.36,9,,True,True,9,sever
3024,1265,Vladimír Tomáš,M,2020-07-16,3,45,2000.9,9,,True,True,9,sever
3025,1967,Kateřina Veselá,F,2018-11-06,4,-68,2040.0,9,,True,True,9,sever
3026,2269,Michaela Marečková,F,2018-09-04,4,-5,2040.0,9,,True,True,9,sever
3027,2629,Soňa Marečková,F,2019-12-29,3,-121,2000.0,9,,True,True,9,sever
3028,2666,Tereza Králová,F,2020-08-07,3,23,2000.46,9,,True,True,9,sever
3029,2969,Dominika Němcová,F,2017-02-08,6,203,2124.06,9,,True,True,9,sever
3030,2997,Dominika Tesařová,F,2019-06-23,4,68,2041.36,9,,True,True,9,sever
3031,350,David Kadlec,M,2017-06-20,6,71,2121.42,101,,True,True,101,stary_liskovec
3032,352,David Horváth,M,2018-06-30,5,61,2081.22,101,,True,True,101,stary_liskovec
3033,362,Marek Novotný,M,2020-10-23,2,-54,1000.0,101,,True,False,101,stary_liskovec
3034,407,Adam Veselý,M,2021-01-30,2,212,4.24,101,,True,False,101,stary_liskovec
3035,483,Ondřej Dvořák,M,2020-03-26,3,157,2003.14,101,,True,True,101,stary_liskovec
3036,487,Ondřej Veselý,M,2019-09-18,3,-19,2000.0,101,,True,True,101,stary_liskovec
3037,538,Václav Beneš,M,2019-09-15,3,-16,2000.0,101,,True,True,101,stary_liskovec
3038,627,Radim Konečný,M,2017-01-04,6,238,2124.76,101,,True,True,101,stary_liskovec
3039,764,Filip Černý,M,2017-07-23,6,38,2120.76,101,,True,True,101,stary_liskovec
3040,785,Filip Tomáš,M,2018-04-18,5,134,2082.68,101,,True,True,101,stary_liskovec
3041,869,Milan Kratochvíl,M,2020-08-11,3,19,2000.38,101,,True,True,101,stary_liskovec
3042,1031,Anton Kříž,M,2016-11-02,6,-64,2120.0,101,,True,True,101,stary_liskovec
3043,1034,Anton Janda,M,2016-06-19,7,72,2161.44,101,,True,False,101,stary_liskovec
3044,1051,Peter Marek,M,2017-04-21,6,131,2122.62,101,,True,True,101,stary_liskovec
3045,1179,Richard Bílý,M,2018-06-01,5,90,2081.8,101,,True,True,101,stary_liskovec
3046,1447,Róbert Veselý,M,2020-05-06,3,116,2002.32,101,,True,True,101,stary_liskovec
3047,1577,Samuel Růžička,M,2018-03-07,5,176,2083.52,101,,True,True,101,stary_liskovec
3048,1712,Denisa Kopecká,F,2021-04-09,2,143,2.86,101,,True,False,101,stary_liskovec
3049,1767,Hana Veselá,F,2020-10-06,2,-37,1000.0,101,,True,False,101,stary_liskovec
