,dite_id,jmeno,pohlavi,datum_narozeni,spadova_skolka,skolka_sourozence,bydliste_brno,prodlouzena_dochazka
2277,2277,Štěpán Test Svatoš,M,2021-02-14,30,-1,True,False
1919,1919,Vladislav Test Weiss,M,2022-07-17,2,-1,True,False
2745,2745,Kateřina Test Němcová,F,2022-05-23,72,-1,True,False
2766,2766,Kateřina Test Rýdlová,F,2021-02-24,115,-1,True,False
2376,2376,Barbora Test Šimková,F,2020-11-20,26,-1,True,False
259,259,Michal Test Bílý,M,2020-12-20,101,-1,True,False
1889,1889,Vladislav Test Růžička,M,2019-09-28,97,-1,True,False
1953,1953,Vladimír Test Janda,M,2022-07-05,58,-1,True,True
107,107,Tomáš Test Marek,M,2020-02-11,78,78,True,False
2015,2015,Kamil Test Weiss,M,2019-12-27,54,122,True,False
4474,4474,Marie Test Křížová,F,2021-06-22,21,-1,True,False
319,319,Pavel Test Horváth,M,2022-01-01,11,-1,True,False
3518,3518,Soňa Test Růžičková,F,2020-11-13,12,-1,True,False
3746,3746,Alena Test Novotná,F,2020-10-27,99,-1,True,False
26,26,Jan Test Konečný,M,2021-04-17,8,-1,True,False
2837,2837,Lenka Test Procházková,F,2021-02-02,47,-1,True,False
3831,3831,Andrea Test Šťastná,F,2019-12-20,76,-1,True,False
3764,3764,Alena Test Jelínková,F,2019-06-13,-1,-1,False,False
3077,3077,Michaela Test Procházková,F,2019-02-16,-1,-1,False,False
3394,3394,Petra Test Vlčková,F,2020-09-10,101,-1,True,False
1890,1890,Vladislav Test Beneš,M,2021-10-29,2,-1,True,False
1526,1526,Štefan Test Smetana,M,2021-05-13,116,-1,True,False
559,559,Jakub Test Horváth,M,2020-02-09,65,-1,True,False
3832,3832,Andrea Test Smetanová,F,2021-09-08,23,-1,True,False
4150,4150,Kamila Test Hájková,F,2020-07-28,46,-1,True,False
3188,3188,Natálie Test Jelínková,F,2019-06-16,-1,-1,False,False
735,735,Radim Test Fiala,M,2021-06-04,17,-1,True,False
2132,2132,Jindřich Test Šimek,M,2022-05-24,48,-1,True,False
341,341,Lukáš Test Procházka,M,2021-09-06,60,-1,True,False
2886,2886,Lucia Test Kučerová,F,2021-10-30,62,-1,True,False
4484,4484,Marie Test Jelínková,F,2021-10-07,136,-1,True,False
349,349,Lukáš Test Soukup,M,2018-10-09,-1,-1,False,False
3352,3352,Pavlína Test Smetanová,F,2020-01-02,33,-1,True,False
792,792,Jaroslav Test Tomáš,M,2021-07-16,3,-1,True,False
266,266,Michal Test Konečný,M,2019-12-14,13,-1,True,False
1072,1072,Ján Test Král,M,2021-08-14,70,-1,True,False
1605,1605,Patrik Test Svatoš,M,2020-09-03,21,-1,True,False
2079,2079,Robin Test Fiala,M,2019-05-06,-1,-1,False,False
2646,2646,Jana Test Kučerová,F,2021-12-09,54,-1,True,False
3398,3398,Petra Test Kočová,F,2020-10-31,21,-1,True,False
3698,3698,Zuzana Test Novotná,F,2022-01-17,41,-1,True,False
4414,4414,Květoslava Test Mrázková,F,2022-03-01,75,-1,True,False
1375,1375,Richard Test Horváth,M,2022-04-15,47,-1,True,False
1507,1507,Štefan Test Bílý,M,2020-11-22,59,-1,True,False
3706,3706,Zuzana Test Křížová,F,2021-12-12,19,-1,True,False
4294,4294,Vladislava Test Hájková,F,2021-07-09,9,-1,True,False
879,879,Radek Test Fiala,M,2020-10-20,124,-1,True,False
3618,3618,Veronika Test Tichá,F,2020-11-19,127,-1,True,False
4380,4380,Květoslava Test Pospíšilová,F,2021-03-12,14,-1,True,False
1470,1470,Vladimír Test Kříž,M,2021-06-09,85,-1,True,False
2293,2293,Štěpán Test Pekař,M,2020-11-20,97,-1,True,False
3582,3582,Tereza Test Rýdlová,F,2018-11-23,-1,-1,False,False
3954,3954,Dominika Test Tichá,F,2021-02-01,120,-1,True,False
193,193,Martin Test Svoboda,M,2021-02-17,129,-1,True,False
1824,1824,Stanislav Test Novák,M,2022-06-04,58,-1,True,False
2702,2702,Karolína Test Růžičková,F,2022-04-23,19,-1,True,False
1722,1722,Erik Test Švadlenka,M,2021-01-17,76,-1,True,False
4251,4251,Stanislava Test Vondráčková,F,2021-04-01,133,-1,True,False
3972,3972,Dominika Test Havlíčková,F,2021-07-26,129,-1,True,False
685,685,Jáchym Test Soukup,M,2021-12-26,79,-1,True,False
3119,3119,Michaela Test Weissová,F,2020-06-09,111,-1,True,False
3658,3658,Zdeňka Test Křížová,F,2021-02-28,109,-1,True,False
1474,1474,Vladimír Test Dušek,M,2018-11-26,-1,-1,False,False
790,790,Jaroslav Test Mareš,M,2021-10-08,88,-1,True,False
1985,1985,Kamil Test Růžička,M,2018-12-22,-1,-1,False,False
3224,3224,Nikola Test Horáková,F,2020-10-27,3,-1,True,False
1489,1489,Štefan Test Svoboda,M,2019-06-05,-1,92,False,False
1500,1500,Štefan Test Urban,M,2020-11-10,94,-1,True,False
2759,2759,Kateřina Test Pechová,F,2020-11-05,88,-1,True,False
689,689,Jáchym Test Růžička,M,2021-05-09,124,-1,True,False
2052,2052,Miloslav Test Staněk,M,2022-01-25,79,-1,True,False
1410,1410,Igor Test Beneš,M,2022-03-21,14,-1,True,False
3739,3739,Zuzana Test Málková,F,2021-02-23,58,-1,True,False
601,601,Ondřej Test Toman,M,2020-09-06,77,-1,True,False
413,413,David Test Kadlec,M,2021-06-16,55,-1,True,False
364,364,Lukáš Test Kratochvíl,M,2022-06-27,23,-1,True,False
4447,4447,Miloslava Test Benešová,F,2020-11-30,73,-1,True,False
2767,2767,Kateřina Test Benešová,F,2021-03-09,13,-1,True,False
3344,3344,Pavlína Test Kopecká,F,2022-02-28,84,-1,True,False
982,982,Aleš Test Mareš,M,2019-04-24,-1,-1,False,False
3812,3812,Andrea Test Jelínková,F,2022-05-12,77,-1,True,False
3636,3636,Veronika Test Havlíčková,F,2021-09-12,65,-1,True,False
1899,1899,Vladislav Test Vlček,M,2021-11-21,76,-1,True,False
2877,2877,Lenka Test Hajná,F,2021-05-09,26,-1,True,False
76,76,Petr Test Kratochvíl,M,2020-09-11,66,-1,True,False
1921,1921,Vladimír Test Svoboda,M,2020-12-19,52,-1,True,False
2884,2884,Lucia Test Černá,F,2020-10-10,13,13,True,False
3811,3811,Andrea Test Matějová,F,2020-12-27,6,-1,True,False
50,50,Petr Test Novotný,M,2021-02-25,113,-1,True,False
1257,1257,Andrej Test Němec,M,2020-09-26,126,-1,True,False
1249,1249,Andrej Test Svoboda,M,2021-08-31,26,16,True,False
1204,1204,Peter Test Černý,M,2021-03-13,3,-1,True,False
736,736,Radim Test Král,M,2021-05-21,1,-1,True,False
1217,1217,Peter Test Růžička,M,2021-04-14,84,-1,True,False
3929,3929,Daniela Test Stará,F,2021-11-07,115,-1,True,False
426,426,David Test Švadlenka,M,2021-11-19,138,-1,True,False
2288,2288,Štěpán Test Polák,M,2021-06-17,101,-1,True,True
4126,4126,Irena Test Mrázková,F,2022-06-27,21,-1,True,False
347,347,Lukáš Test Marek,M,2021-01-08,13,-1,True,False
773,773,Jaroslav Test Procházka,M,2020-01-16,30,-1,True,False
2149,2149,Jindřich Test Pekař,M,2018-10-08,-1,-1,False,False
1979,1979,Kamil Test Marek,M,2020-04-02,95,-1,True,False
2796,2796,Klára Test Pospíšilová,F,2022-03-09,19,-1,True,False
3139,3139,Monika Test Matějová,F,2021-07-16,77,-1,True,False
1524,1524,Štefan Test Staněk,M,2020-12-30,104,-1,True,False
3612,3612,Veronika Test Pospíšilová,F,2018-10-03,-1,-1,False,False
1182,1182,Anton Test Kříž,M,2021-02-09,36,-1,True,False
3363,3363,Petra Test Dvořáková,F,2020-08-21,133,-1,True,False
3045,3045,Marta Test Urbanová,F,2020-12-09,114,-1,True,False
2855,2855,Lenka Test Pechová,F,2019-06-13,-1,-1,False,False
527,527,Adam Test Weiss,M,2018-10-27,-1,-1,False,False
1972,1972,Kamil Test Černý,M,2021-03-19,40,-1,True,True
2236,2236,Karel Test Kratochvíl,M,2021-04-02,108,-1,True,False
3405,3405,Petra Test Hajná,F,2020-10-16,88,-1,True,False
3757,3757,Alena Test Marešová,F,2022-08-14,90,-1,True,False
822,822,Josef Test Kovařík,M,2021-11-06,91,-1,True,False
2157,2157,Jindřich Test Hajný,M,2018-10-13,-1,-1,False,False
1728,1728,Matúš Test Novák,M,2021-03-31,56,-1,True,False
244,244,Michal Test Černý,M,2021-08-03,45,-1,True,False
3900,3900,Daniela Test Pospíšilová,F,2019-12-15,97,-1,True,False
3454,3454,Renata Test Mrázková,F,2021-08-24,126,-1,True,False
3168,3168,Natálie Test Nováková,F,2020-03-16,15,-1,True,False
670,670,Václav Test Mrázek,M,2021-05-12,122,-1,True,True
2289,2289,Štěpán Test Janda,M,2021-07-24,67,-1,True,False
1266,1266,Andrej Test Beneš,M,2019-07-13,-1,63,False,False
838,838,Josef Test Mareš,M,2020-09-16,123,-1,True,False
4308,4308,Vladislava Test Havlíčková,F,2018-03-07,-1,-1,False,False
2690,2690,Karolína Test Novotná,F,2021-08-26,79,-1,True,False
4015,4015,Eliška Test Benešová,F,2021-02-27,53,-1,True,False
2026,2026,Miloslav Test Pospíšil,M,2020-10-08,131,-1,True,False
1976,1976,Kamil Test Horák,M,2022-03-18,115,54,True,False
2153,2153,Jindřich Test Málek,M,2021-03-15,75,-1,True,True
956,956,Filip Test Mach,M,2021-03-06,63,-1,True,False
1973,1973,Kamil Test Procházka,M,2020-01-07,62,-1,True,False
998,998,Aleš Test Smetana,M,2020-01-18,1,-1,True,False
3460,3460,Simona Test Černá,F,2022-02-17,70,69,True,False
3410,3410,Renata Test Novotná,F,2021-08-06,117,-1,True,False
4342,4342,Vladimíra Test Hájková,F,2021-03-18,82,-1,True,False
2594,2594,Ivana Test Novotná,F,2017-11-03,-1,-1,False,False
3799,3799,Andrea Test Veselá,F,2019-06-26,-1,-1,False,False
3336,3336,Pavlína Test Šimková,F,2021-03-13,85,-1,True,False
4406,4406,Květoslava Test Kočová,F,2021-05-13,71,-1,True,False
942,942,Filip Test Kříž,M,2018-10-26,-1,-1,False,False
2196,2196,Josef Test Staněk,M,2021-10-08,25,-1,True,False
304,304,Pavel Test Král,M,2020-11-28,99,-1,True,False
2862,2862,Lenka Test Rýdlová,F,2022-05-26,46,-1,True,False
2893,2893,Lucia Test Marešová,F,2021-01-31,38,-1,True,False
871,871,Radek Test Veselý,M,2021-05-19,127,-1,True,False
4347,4347,Vladimíra Test Vondráčková,F,2021-07-05,95,-1,True,False
2238,2238,Karel Test Kříž,M,2019-09-02,125,-1,True,False
3809,3809,Andrea Test Kadlecová,F,2022-08-09,115,-1,True,False
4005,4005,Eliška Test Urbanová,F,2022-06-05,104,-1,True,False
142,142,Tomáš Test Mrázek,M,2020-04-06,1,-1,True,False
2317,2317,Anna Test Marešová,F,2021-09-10,5,62,True,False
2294,2294,Štěpán Test Smetana,M,2020-10-08,108,-1,True,False
931,931,Filip Test Bílý,M,2021-08-18,64,-1,True,False
4403,4403,Květoslava Test Tomášková,F,2021-01-18,138,-1,True,False
2606,2606,Ivana Test Růžičková,F,2020-02-12,20,-1,True,False
1788,1788,Samuel Test Urban,M,2021-07-11,72,-1,True,False
1292,1292,Andrej Test Mach,M,2020-11-01,14,-1,True,False
1698,1698,Erik Test Beneš,M,2020-03-22,99,-1,True,False
4348,4348,Vladimíra Test Zábranská,F,2021-05-04,91,-1,True,False
2111,2111,Robin Test Weiss,M,2020-11-12,82,-1,True,False
64,64,Petr Test Král,M,2021-06-29,17,-1,True,False
498,498,Adam Test Beneš,M,2022-02-10,58,-1,True,True
1823,1823,Samuel Test Weiss,M,2022-05-05,50,-1,True,False
3619,3619,Veronika Test Matějová,F,2022-08-17,87,-1,True,False
1406,1406,Igor Test Hájek,M,2022-05-04,38,-1,True,False
2039,2039,Miloslav Test Vávra,M,2022-02-09,30,-1,True,False
3844,3844,Blanka Test Černá,F,2022-05-06,5,-1,True,False
3521,3521,Soňa Test Kadlecová,F,2021-12-15,71,-1,True,False
944,944,Filip Test Polák,M,2021-06-05,21,-1,True,False
3922,3922,Daniela Test Vlčková,F,2021-10-09,85,1,True,False
1174,1174,Anton Test Mareš,M,2019-12-05,133,-1,True,False
2375,2375,Barbora Test Pechová,F,2021-03-18,45,-1,True,False
1568,1568,Juraj Test Polák,M,2021-04-14,14,-1,True,False
1665,1665,Viktor Test Janda,M,2022-02-15,129,-1,True,False
31,31,Jan Test Horváth,M,2021-05-09,31,-1,True,False
3541,3541,Soňa Test Tesařová,F,2021-08-24,122,-1,True,False
3991,3991,Eliška Test Veselá,F,2021-08-13,127,-1,True,False
3585,3585,Tereza Test Křenková,F,2021-02-06,86,-1,True,False
2006,2006,Kamil Test Smetana,M,2018-07-08,-1,-1,False,False
2460,2460,Eva Test Pospíšilová,F,2019-11-18,71,-1,True,False
285,285,Michal Test Hajný,M,2021-02-14,108,-1,True,False
2543,2543,Hana Test Weissová,F,2021-09-23,29,-1,True,False
405,405,David Test Svatoš,M,2021-01-05,107,-1,True,False
1777,1777,Samuel Test Svoboda,M,2020-01-16,58,-1,True,False
3208,3208,Natálie Test Smetanová,F,2022-08-02,78,-1,True,False
2850,2850,Lenka Test Tichá,F,2022-08-14,68,-1,True,False
4077,4077,Gabriela Test Hajná,F,2019-08-22,-1,-1,False,False
1368,1368,Richard Test Tomáš,M,2021-04-11,77,-1,True,False
3186,3186,Natálie Test Tichá,F,2021-12-18,21,21,True,False
1835,1835,Stanislav Test Marek,M,2020-10-31,50,-1,True,False
1228,1228,Peter Test Kratochvíl,M,2021-06-13,53,-1,True,False
2784,2784,Klára Test Nováková,F,2018-12-27,-1,-1,False,False
1836,1836,Stanislav Test Urban,M,2021-02-08,51,-1,True,False
3947,3947,Dominika Test Malá,F,2020-12-04,11,-1,True,False
597,597,Ondřej Test Svatoš,M,2022-08-25,79,-1,True,False
4216,4216,Lenka Test Smetanová,F,2020-12-21,18,-1,True,False
4166,4166,Kamila Test Kočová,F,2022-03-12,88,-1,True,False
3047,3047,Marta Test Pechová,F,2018-10-30,-1,-1,False,False
4098,4098,Irena Test Tichá,F,2020-12-04,38,-1,True,False
3024,3024,Marta Test Nováková,F,2021-04-15,10,-1,True,False
1148,1148,Ivan Test Mach,M,2021-08-12,78,78,True,False
2842,2842,Lenka Test Křížová,F,2020-10-29,59,-1,True,False
2410,2410,Denisa Test Křížová,F,2021-07-12,11,-1,True,False
42,42,Jan Test Švadlenka,M,2020-02-09,1,-1,True,False
85,85,Petr Test Pekař,M,2022-04-03,17,-1,True,False
145,145,Jiří Test Svoboda,M,2021-07-08,65,-1,True,False
693,693,Jáchym Test Svatoš,M,2022-03-08,121,-1,True,False
3907,3907,Daniela Test Matějová,F,2020-09-18,98,-1,True,False
798,798,Jaroslav Test Kříž,M,2022-07-07,138,-1,True,False
4276,4276,Vladislava Test Černá,F,2022-08-27,21,-1,True,False
222,222,Martin Test Kříž,M,2022-04-15,34,-1,True,True
2485,2485,Eva Test Tesařová,F,2022-03-17,97,97,True,False
1971,1971,Kamil Test Dvořák,M,2021-12-21,71,-1,True,False
4353,4353,Vladimíra Test Křenková,F,2020-11-19,48,-1,True,False
2361,2361,Barbora Test Němcová,F,2021-05-08,108,-1,True,False
2593,2593,Ivana Test Svobodová,F,2021-02-08,15,-1,True,False
4471,4471,Marie Test Veselá,F,2021-04-26,115,-1,True,False
4051,4051,Gabriela Test Matějová,F,2020-11-18,136,-1,True,False
4079,4079,Gabriela Test Weissová,F,2021-05-09,15,-1,True,False
245,245,Michal Test Procházka,M,2021-05-23,90,-1,True,False
302,302,Pavel Test Hájek,M,2021-06-25,14,-1,True,False
1122,1122,Ivan Test Beneš,M,2019-11-21,34,-1,True,False
2047,2047,Miloslav Test Horváth,M,2021-11-28,124,-1,True,False
3992,3992,Eliška Test Horáková,F,2020-08-05,69,69,True,False
980,980,Aleš Test Šimek,M,2019-11-14,58,-1,True,False
4125,4125,Irena Test Hajná,F,2021-04-27,2,-1,True,False
2577,2577,Helena Test Křenková,F,2017-11-27,-1,-1,False,False
383,383,Lukáš Test Weiss,M,2021-08-22,4,-1,True,False
301,301,Pavel Test Soukup,M,2021-01-01,132,-1,True,False
1484,1484,Vladimír Test Mach,M,2020-01-30,33,-1,True,False
0,0,Jan Test Novák,M,2020-11-21,46,-1,True,False
3735,3735,Zuzana Test Šťastná,F,2020-12-18,8,-1,True,False
1362,1362,Richard Test Beneš,M,2021-01-08,70,-1,True,False
233,233,Martin Test Málek,M,2021-08-14,45,45,True,False
2066,2066,Robin Test Novotný,M,2020-06-18,41,-1,True,False
387,387,David Test Dvořák,M,2019-11-09,48,17,True,False
408,408,David Test Tomáš,M,2019-01-25,-1,-1,False,False
165,165,Jiří Test Svatoš,M,2021-03-17,11,-1,True,False
3743,3743,Zuzana Test Weissová,F,2021-02-28,131,-1,True,False
2859,2859,Lenka Test Vondráčková,F,2021-01-06,111,-1,True,False
1475,1475,Vladimír Test Navrátil,M,2021-04-30,47,47,True,False
3736,3736,Zuzana Test Smetanová,F,2021-01-23,88,-1,True,False
1583,1583,Juraj Test Weiss,M,2018-09-20,-1,-1,False,False
2321,2321,Anna Test Kadlecová,F,2021-01-31,126,-1,True,False
1285,1285,Andrej Test Pekař,M,2022-07-20,38,50,True,False
2984,2984,Marcela Test Horáková,F,2021-01-14,92,-1,True,True
1082,1082,Ján Test Konečný,M,2021-06-27,123,-1,True,False
799,799,Jaroslav Test Horváth,M,2021-06-29,77,-1,True,False
2178,2178,Josef Test Beneš,M,2021-06-26,13,-1,True,False
1725,1725,Erik Test Hajný,M,2020-01-18,84,95,True,False
367,367,Lukáš Test Horváth,M,2022-01-04,113,-1,True,False
3807,3807,Andrea Test Bílá,F,2021-03-23,54,128,True,False
1393,1393,Igor Test Svoboda,M,2021-02-12,17,-1,True,False
2987,2987,Marcela Test Malá,F,2021-03-15,72,-1,True,False
97,97,Tomáš Test Svoboda,M,2018-11-23,-1,-1,False,False
2528,2528,Hana Test Kopecká,F,2020-11-20,40,-1,True,False
2715,2715,Karolína Test Vondráčková,F,2021-07-17,111,111,True,False
3771,3771,Alena Test Vondráčková,F,2021-02-12,17,-1,True,False
2760,2760,Kateřina Test Šimková,F,2021-04-28,81,-1,True,False
1420,1420,Igor Test Kratochvíl,M,2021-01-13,38,-1,True,True
2398,2398,Barbora Test Mrázková,F,2022-05-28,41,-1,True,False
4097,4097,Irena Test Kadlecová,F,2020-11-17,40,-1,True,False
650,650,Václav Test Konečný,M,2021-05-29,128,-1,True,False
423,423,David Test Starý,M,2020-12-29,96,-1,True,False
2524,2524,Hana Test Zábranská,F,2021-02-05,0,-1,True,False
3075,3075,Michaela Test Dvořáková,F,2022-06-10,26,-1,True,False
1943,1943,Vladimír Test Vávra,M,2018-10-02,-1,-1,False,False
407,407,David Test Vávra,M,2020-06-11,26,-1,True,False
4113,4113,Irena Test Křenková,F,2020-11-16,134,-1,True,False
2242,2242,Karel Test Dušek,M,2019-10-06,124,-1,True,False
1270,1270,Andrej Test Mareš,M,2020-07-07,131,-1,True,True
2915,2915,Lucia Test Tomášková,F,2021-09-18,107,-1,True,False
1497,1497,Štefan Test Němec,M,2019-03-19,-1,-1,False,False
1998,1998,Kamil Test Kříž,M,2020-12-25,21,-1,True,False
4128,4128,Kamila Test Nováková,F,2019-05-18,-1,-1,False,False
1617,1617,Patrik Test Janda,M,2020-04-21,19,-1,True,False
3315,3315,Pavlína Test Dvořáková,F,2022-02-07,58,-1,True,False
1359,1359,Richard Test Fiala,M,2021-08-12,53,-1,True,False
866,866,Radek Test Novotný,M,2021-11-08,131,83,True,False
3527,3527,Soňa Test Pechová,F,2020-06-30,24,-1,True,False
2443,2443,Denisa Test Málková,F,2020-06-25,46,-1,True,False
734,734,Radim Test Hájek,M,2019-07-24,-1,-1,False,False
839,839,Josef Test Vávra,M,2021-02-15,69,-1,True,False
2240,2240,Karel Test Polák,M,2021-10-03,115,115,True,False
2433,2433,Denisa Test Křenková,F,2021-04-10,72,-1,True,False
1912,1912,Vladislav Test Martínek,M,2022-08-05,21,-1,True,False
417,417,David Test Janda,M,2020-12-21,123,-1,True,False
3207,3207,Natálie Test Šťastná,F,2020-11-13,48,-1,True,False
1274,1274,Andrej Test Konečný,M,2022-07-25,27,-1,True,False
2424,2424,Denisa Test Šimková,F,2020-06-30,47,-1,True,False
3341,3341,Pavlína Test Marečková,F,2020-05-20,23,-1,True,False
724,724,Radim Test Černý,M,2019-02-18,-1,-1,False,False
1293,1293,Andrej Test Hajný,M,2021-02-09,20,-1,True,False
1736,1736,Matúš Test Horák,M,2021-11-05,59,59,True,False
4338,4338,Vladimíra Test Tichá,F,2022-01-16,117,-1,True,False
663,663,Václav Test Starý,M,2022-07-11,45,-1,True,False
4199,4199,Lenka Test Pechová,F,2021-05-14,19,19,True,False
1307,1307,Miroslav Test Marek,M,2021-06-05,134,-1,True,False
3435,3435,Renata Test Vondráčková,F,2021-06-06,135,-1,True,False
840,840,Josef Test Tomáš,M,2019-01-13,-1,-1,False,False
140,140,Tomáš Test Mach,M,2022-07-10,26,-1,True,False
2798,2798,Klára Test Růžičková,F,2021-03-02,97,-1,True,False
3815,3815,Andrea Test Pechová,F,2018-10-10,-1,-1,False,False
2637,2637,Ivana Test Hajná,F,2022-08-20,132,-1,True,False
3485,3485,Simona Test Marečková,F,2021-07-14,36,-1,True,False
1907,1907,Vladislav Test Navrátil,M,2022-01-21,16,-1,True,False
3462,3462,Simona Test Kučerová,F,2021-03-03,106,-1,True,False
3695,3695,Zdeňka Test Weissová,F,2020-03-26,37,-1,True,False
4031,4031,Eliška Test Weissová,F,2021-12-09,108,-1,True,False
803,803,Jaroslav Test Navrátil,M,2019-05-18,-1,-1,False,False
1212,1212,Peter Test Urban,M,2021-08-26,38,-1,True,False
51,51,Petr Test Dvořák,M,2019-01-27,-1,-1,False,False
3395,3395,Petra Test Tomášková,F,2022-04-04,65,-1,True,False
3262,3262,Nikola Test Mrázková,F,2021-01-17,55,-1,True,False
3330,3330,Pavlína Test Tichá,F,2021-06-10,5,-1,True,False
3869,3869,Blanka Test Marečková,F,2020-02-13,102,-1,True,False
4269,4269,Stanislava Test Hajná,F,2022-08-22,128,-1,True,False
41,41,Jan Test Málek,M,2022-04-14,115,115,True,False
4095,4095,Irena Test Bílá,F,2020-08-30,97,-1,True,False
2356,2356,Barbora Test Černá,F,2022-05-05,123,-1,True,False
829,829,Josef Test Soukup,M,2022-06-22,134,-1,True,False
1671,1671,Viktor Test Starý,M,2022-05-21,23,-1,True,False
2396,2396,Barbora Test Švadlenková,F,2021-09-19,82,-1,True,False
1832,1832,Stanislav Test Horák,M,2020-02-03,81,-1,True,False
3804,3804,Andrea Test Pospíšilová,F,2019-10-08,58,-1,True,True
280,280,Michal Test Martínek,M,2019-11-18,25,-1,True,False
2975,2975,Ludmila Test Weissová,F,2019-05-19,-1,-1,False,False
3437,3437,Renata Test Marečková,F,2022-03-06,2,2,True,False
723,723,Radim Test Dvořák,M,2022-06-07,53,-1,True,False
1528,1528,Štefan Test Martínek,M,2019-09-12,98,-1,True,False
1052,1052,Milan Test Mach,M,2019-08-12,-1,-1,False,False
2933,2933,Ludmila Test Procházková,F,2021-03-12,79,-1,True,False
